rainTS,roofFlow,inflow,tankInflow,tankSpill,tankVolSim,demand,supply
3.5,175,175,175,0,577.262,136.369,136.369
0.1,5,5,5,0,445.893,136.369,136.369
0,0,0,0,0,309.524,136.369,136.369
0,0,0,0,0,173.155,136.369,136.369
0,0,0,0,0,36.7859999999998,136.369,136.369
0,0,0,0,0,0,167.96125,36.7859999999998
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,167.96125,0
0,0,0,0,0,0,221.53875,0
0,0,0,0,0,0,221.53875,0
0,0,0,0,0,0,221.53875,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
17.2,860,810,810,0,630.769,179.231,179.231
0.8,40,40,40,0,491.538,179.231,179.231
5.2,260,260,260,0,572.307,179.231,179.231
0.1,5,5,5,0,398.076,179.231,179.231
0,0,0,0,0,218.845,179.231,179.231
0,0,0,0,0,39.614,179.231,179.231
0,0,0,0,0,0,179.231,39.614
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,221.53875,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,221.53875,0
0,0,0,0,0,0,221.53875,0
0,0,0,0,0,0,221.53875,0
0,0,0,0,0,0,221.53875,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,221.53875,0
1,50,0,0,0,0,179.231,0
0.4,20,20,20,0,0,179.231,20
0.2,10,10,10,0,0,179.231,10
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
11.2,560,510,510,0,361.068,148.932,148.932
1.9,95,95,95,0,307.136,148.932,148.932
0.2,10,10,10,0,168.204,148.932,148.932
0,0,0,0,0,19.272,148.932,148.932
0,0,0,0,0,0,148.932,19.272
0,0,0,0,0,0,148.932,0
2.2,110,60,60,0,0,148.932,60
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,183.665,0
0,0,0,0,0,0,183.665,0
0,0,0,0,0,0,183.665,0
0,0,0,0,0,0,148.932,0
1.7,85,35,35,0,0,148.932,35
0.8,40,40,40,0,0,148.932,40
17.3,865,865,865,0,750.062,114.938,114.938
0,0,0,0,0,635.124,114.938,114.938
0,0,0,0,0,520.186,114.938,114.938
0.1,5,0,0,0,405.248,114.938,114.938
0,0,0,0,0,290.31,114.938,114.938
0,0,0,0,0,175.372,114.938,114.938
0,0,0,0,0,60.4340000000001,114.938,114.938
0,0,0,0,0,0,114.938,60.4340000000001
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,141.1725,0
19.7,985,935,935,0,820.062,114.938,114.938
0.7,35,35,35,0,740.124,114.938,114.938
0,0,0,0,0,625.186,114.938,114.938
0,0,0,0,0,510.248,114.938,114.938
0,0,0,0,0,395.31,114.938,114.938
0,0,0,0,0,254.1375,141.1725,141.1725
10,500,450,450,0,589.1995,114.938,114.938
0,0,0,0,0,474.2615,114.938,114.938
1.8,90,40,40,0,399.3235,114.938,114.938
1.9,95,95,95,0,379.3855,114.938,114.938
1,50,50,50,0,314.4475,114.938,114.938
0,0,0,0,0,199.5095,114.938,114.938
0,0,0,0,0,84.5715000000001,114.938,114.938
0,0,0,0,0,0,114.938,84.5715000000001
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0.2,10,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
5.9,295,245,245,0,187.704,57.296,57.296
3.4,170,170,170,0,300.408,57.296,57.296
2.5,125,125,125,0,368.112,57.296,57.296
0.5,25,25,25,0,335.816,57.296,57.296
1.1,55,55,55,0,333.52,57.296,57.296
0,0,0,0,0,276.224,57.296,57.296
0,0,0,0,0,218.928,57.296,57.296
0,0,0,0,0,161.632,57.296,57.296
0,0,0,0,0,104.336,57.296,57.296
0,0,0,0,0,72.1660000000001,32.17,32.17
12.7,635,585,585,0,624.996,32.17,32.17
0,0,0,0,0,592.826,32.17,32.17
0.5,25,0,0,0,560.656,32.17,32.17
0,0,0,0,0,528.486,32.17,32.17
0,0,0,0,0,496.316,32.17,32.17
0.2,10,0,0,0,464.146,32.17,32.17
0.2,10,0,0,0,431.976,32.17,32.17
0.2,10,0,0,0,399.806,32.17,32.17
0,0,0,0,0,367.636,32.17,32.17
2.6,130,80,80,0,415.466,32.17,32.17
0,0,0,0,0,383.296,32.17,32.17
0.3,15,0,0,0,351.126,32.17,32.17
0.6,30,0,0,0,318.956,32.17,32.17
0,0,0,0,0,286.786,32.17,32.17
0,0,0,0,0,254.616,32.17,32.17
0,0,0,0,0,222.446,32.17,32.17
0,0,0,0,0,190.276,32.17,32.17
4.1,205,155,155,0,313.106,32.17,32.17
0,0,0,0,0,280.936,32.17,32.17
0,0,0,0,0,248.766,32.17,32.17
0,0,0,0,0,216.596,32.17,32.17
0.7,35,0,0,0,184.426,32.17,32.17
20,1000,985,985,0,1137.256,32.17,32.17
7.9,395,395,395,0,1500.086,32.17,32.17
7.1,355,355,355,0,1822.916,32.17,32.17
0,0,0,0,0,1790.746,32.17,32.17
0,0,0,0,0,1758.576,32.17,32.17
0.1,5,0,0,0,1726.406,32.17,32.17
0,0,0,0,0,1694.236,32.17,32.17
0,0,0,0,0,1662.066,32.17,32.17
1.6,80,30,30,0,1682.066,10,10
0,0,0,0,0,1672.066,10,10
0,0,0,0,0,1662.066,10,10
20.9,1045,995,995,0,2647.066,10,10
1.2,60,60,60,0,2697.066,10,10
0,0,0,0,0,2687.066,10,10
0,0,0,0,0,2677.066,10,10
0,0,0,0,0,2667.066,10,10
0.1,5,0,0,0,2657.066,10,10
0,0,0,0,0,2647.066,10,10
0,0,0,0,0,2637.066,10,10
0,0,0,0,0,2627.066,10,10
0.9,45,0,0,0,2617.066,10,10
4.2,210,205,205,0,2812.066,10,10
0,0,0,0,0,2802.066,10,10
0,0,0,0,0,2792.066,10,10
0.8,40,0,0,0,2782.066,10,10
4,200,190,190,0,2962.066,10,10
1.3,65,65,47.9340000000007,17.0659999999993,3000,10,10
0,0,0,0,0,2990,10,10
17.1,855,805,20,785,3000,10,10
16.9,845,845,10,835,3000,10,10
3.4,170,170,10,160,3000,10,10
0.3,15,15,10,5,3000,10,10
1.8,90,90,10,80,3000,10,10
0.1,5,5,5,0,2995,10,10
0.1,5,5,5,0,2990,10,10
0,0,0,0,0,2980,10,10
8.1,405,355,30,325,3000,10,10
4.9,245,245,10,235,3000,10,10
2.3,115,115,10.5542500000001,104.44575,3000,10.55425,10.55425
1.3,65,65,10.5542500000001,54.4457499999999,3000,10.55425,10.55425
0,0,0,0,0,2989.44575,10.55425,10.55425
0,0,0,0,0,2978.8915,10.55425,10.55425
0.2,10,0,0,0,2968.1525,10.739,10.739
0,0,0,0,0,2957.59825,10.55425,10.55425
0,0,0,0,0,2947.044,10.55425,10.55425
0,0,0,0,0,2936.305,10.739,10.739
0,0,0,0,0,2925.566,10.739,10.739
1.3,65,15,15,0,2929.827,10.739,10.739
0,0,0,0,0,2919.088,10.739,10.739
2.4,120,70,70,0,2978.349,10.739,10.739
0.7,35,35,32.3900000000008,2.60999999999922,3000,10.739,10.739
4.8,240,240,10.739,229.261,3000,10.739,10.739
0.1,5,5,5,0,2994.261,10.739,10.739
0,0,0,0,0,2983.522,10.739,10.739
0,0,0,0,0,2972.783,10.739,10.739
0,0,0,0,0,2962.22875,10.55425,10.55425
0.1,5,0,0,0,2951.6745,10.55425,10.55425
0.8,40,0,0,0,2940.9355,10.739,10.739
0.2,10,5,5,0,2935.1965,10.739,10.739
0.1,5,5,5,0,2929.64225,10.55425,10.55425
0,0,0,0,0,2918.90325,10.739,10.739
0,0,0,0,0,2908.16425,10.739,10.739
0,0,0,0,0,2897.42525,10.739,10.739
2.2,110,60,60,0,2946.68625,10.739,10.739
17.1,855,855,64.0527500000007,790.947249999999,3000,10.739,10.739
1.6,80,80,10.739,69.261,3000,10.739,10.739
0,0,0,0,0,2989.261,10.739,10.739
0.1,5,0,0,0,2978.70675,10.55425,10.55425
0,0,0,0,0,2967.96775,10.739,10.739
0,0,0,0,0,2954.088,13.87975,13.87975
0,0,0,0,0,2938.915,15.173,15.173
0.6,30,0,0,0,2923.742,15.173,15.173
0,0,0,0,0,2908.569,15.173,15.173
3.8,190,140,106.603999999999,33.3960000000006,3000,15.173,15.173
3.3,165,165,15.1729999999998,149.827,3000,15.173,15.173
0,0,0,0,0,2984.827,15.173,15.173
0,0,0,0,0,2969.654,15.173,15.173
3.6,180,130,45.5189999999993,84.4810000000007,3000,15.173,15.173
0.2,10,10,10,0,2996.12025,13.87975,13.87975
0,0,0,0,0,2982.2405,13.87975,13.87975
0,0,0,0,0,2968.36075,13.87975,13.87975
0,0,0,0,0,2953.18775,15.173,15.173
2.4,120,70,61.9852499999997,8.01475000000028,3000,15.173,15.173
0,0,0,0,0,2984.827,15.173,15.173
4,200,150,30.3459999999995,119.654,3000,15.173,15.173
11.5,575,575,15.1729999999998,559.827,3000,15.173,15.173
1.5,75,75,13.8797500000001,61.1202499999999,3000,13.87975,13.87975
0.7,35,35,15.1729999999998,19.8270000000002,3000,15.173,15.173
0,0,0,0,0,2984.827,15.173,15.173
0,0,0,0,0,2969.654,15.173,15.173
0,0,0,0,0,2954.481,15.173,15.173
4.2,210,160,60.6919999999991,99.3080000000009,3000,15.173,15.173
11.4,570,570,13.8797500000001,556.12025,3000,13.87975,13.87975
1.9,95,95,15.1729999999998,79.8270000000002,3000,15.173,15.173
3,150,150,15.1729999999998,134.827,3000,15.173,15.173
0,0,0,0,0,2984.827,15.173,15.173
0,0,0,0,0,2969.654,15.173,15.173
0.1,5,0,0,0,2954.481,15.173,15.173
0.8,40,0,0,0,2939.308,15.173,15.173
0,0,0,0,0,2924.135,15.173,15.173
0,0,0,0,0,2903.789,20.346,20.346
0.1,5,0,0,0,2883.443,20.346,20.346
0,0,0,0,0,2863.097,20.346,20.346
0,0,0,0,0,2842.751,20.346,20.346
2.6,130,80,80,0,2902.405,20.346,20.346
2.2,110,110,110,0,2992.059,20.346,20.346
6.7,335,335,28.2869999999989,306.713000000001,3000,20.346,20.346
0.9,45,45,20.346,24.654,3000,20.346,20.346
0.4,20,20,20,0,2999.654,20.346,20.346
0,0,0,0,0,2979.308,20.346,20.346
0,0,0,0,0,2958.962,20.346,20.346
0,0,0,0,0,2938.616,20.346,20.346
2.4,120,70,70,0,2988.27,20.346,20.346
0.3,15,15,15,0,2982.924,20.346,20.346
0,0,0,0,0,2962.578,20.346,20.346
0,0,0,0,0,2942.232,20.346,20.346
0,0,0,0,0,2921.886,20.346,20.346
0.1,5,0,0,0,2901.54,20.346,20.346
0,0,0,0,0,2881.194,20.346,20.346
0.1,5,0,0,0,2860.848,20.346,20.346
0,0,0,0,0,2840.502,20.346,20.346
0,0,0,0,0,2820.156,20.346,20.346
0,0,0,0,0,2799.81,20.346,20.346
1.3,65,15,15,0,2794.464,20.346,20.346
0,0,0,0,0,2774.118,20.346,20.346
0,0,0,0,0,2753.772,20.346,20.346
0,0,0,0,0,2733.426,20.346,20.346
0.9,45,0,0,0,2713.08,20.346,20.346
8.1,405,400,307.266,92.7339999999999,3000,20.346,20.346
0.2,10,10,10,0,2989.654,20.346,20.346
0.1,5,5,5,0,2948.443,46.211,46.211
0,0,0,0,0,2902.232,46.211,46.211
0,0,0,0,0,2856.021,46.211,46.211
0,0,0,0,0,2809.81,46.211,46.211
0,0,0,0,0,2763.599,46.211,46.211
0.6,30,0,0,0,2717.388,46.211,46.211
0.5,25,5,5,0,2676.177,46.211,46.211
0,0,0,0,0,2629.966,46.211,46.211
0,0,0,0,0,2583.755,46.211,46.211
0,0,0,0,0,2537.544,46.211,46.211
10.9,545,495,495,0,2995.38575,37.15825,37.15825
1.7,85,85,50.8252499999976,34.1747500000024,3000,46.211,46.211
0,0,0,0,0,2953.789,46.211,46.211
0,0,0,0,0,2907.578,46.211,46.211
0,0,0,0,0,2861.367,46.211,46.211
0.3,15,0,0,0,2815.156,46.211,46.211
0.1,5,0,0,0,2768.945,46.211,46.211
0,0,0,0,0,2722.734,46.211,46.211
0,0,0,0,0,2676.523,46.211,46.211
0,0,0,0,0,2630.312,46.211,46.211
0,0,0,0,0,2584.101,46.211,46.211
0,0,0,0,0,2537.89,46.211,46.211
0,0,0,0,0,2491.679,46.211,46.211
0,0,0,0,0,2445.468,46.211,46.211
0,0,0,0,0,2399.257,46.211,46.211
0,0,0,0,0,2353.046,46.211,46.211
0,0,0,0,0,2306.835,46.211,46.211
0,0,0,0,0,2260.624,46.211,46.211
0,0,0,0,0,2214.413,46.211,46.211
0,0,0,0,0,2168.202,46.211,46.211
0,0,0,0,0,2121.991,46.211,46.211
0.7,35,0,0,0,2032.918,89.073,89.073
0,0,0,0,0,1943.845,89.073,89.073
0,0,0,0,0,1854.772,89.073,89.073
0,0,0,0,0,1745.93075,108.84125,108.84125
0,0,0,0,0,1637.0895,108.84125,108.84125
4.6,230,180,180,0,1728.0165,89.073,89.073
0,0,0,0,0,1638.9435,89.073,89.073
1.2,60,10,10,0,1559.8705,89.073,89.073
0.3,15,15,15,0,1485.7975,89.073,89.073
0,0,0,0,0,1396.7245,89.073,89.073
0,0,0,0,0,1307.6515,89.073,89.073
0,0,0,0,0,1218.5785,89.073,89.073
0,0,0,0,0,1129.5055,89.073,89.073
0,0,0,0,0,1040.4325,89.073,89.073
0.1,5,0,0,0,951.359500000003,89.073,89.073
0.5,25,0,0,0,862.286500000003,89.073,89.073
0.1,5,0,0,0,773.213500000003,89.073,89.073
0,0,0,0,0,684.140500000003,89.073,89.073
0,0,0,0,0,595.067500000003,89.073,89.073
0,0,0,0,0,486.226250000003,108.84125,108.84125
0,0,0,0,0,397.153250000003,89.073,89.073
0,0,0,0,0,308.080250000003,89.073,89.073
0,0,0,0,0,219.007250000003,89.073,89.073
0,0,0,0,0,129.934250000003,89.073,89.073
0,0,0,0,0,40.8612500000033,89.073,89.073
1.3,65,15,15,0,0,89.073,55.8612500000033
0,0,0,0,0,0,89.073,0
0,0,0,0,0,0,89.073,0
0,0,0,0,0,0,108.84125,0
3.4,170,120,120,0,30.927,89.073,89.073
0.7,35,35,35,0,0,136.369,65.927
0.1,5,5,5,0,0,136.369,5
0.2,10,10,10,0,0,136.369,10
1,50,50,50,0,0,136.369,50
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,167.96125,0
0,0,0,0,0,0,167.96125,0
0.1,5,0,0,0,0,136.369,0
7.4,370,325,325,0,188.631,136.369,136.369
0,0,0,0,0,52.2619999999999,136.369,136.369
0,0,0,0,0,0,136.369,52.2619999999999
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,167.96125,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,221.53875,0
0,0,0,0,0,0,221.53875,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,221.53875,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0.6,30,0,0,0,0,179.231,0
9.5,475,455,455,0,275.769,179.231,179.231
0,0,0,0,0,96.538,179.231,179.231
0,0,0,0,0,0,179.231,96.538
0,0,0,0,0,0,221.53875,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0.2,10,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
1.8,90,40,40,0,0,179.231,40
2.5,125,125,125,0,0,148.932,125
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0.1,5,0,0,0,0,183.665,0
0.8,40,0,0,0,0,183.665,0
0,0,0,0,0,0,183.665,0
0,0,0,0,0,0,183.665,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,183.665,0
0,0,0,0,0,0,183.665,0
0,0,0,0,0,0,148.932,0
0.4,20,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
6,300,250,250,0,101.068,148.932,148.932
0,0,0,0,0,0,114.938,101.068
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,141.1725,0
0,0,0,0,0,0,141.1725,0
0,0,0,0,0,0,141.1725,0
0,0,0,0,0,0,141.1725,0
0.9,45,0,0,0,0,141.1725,0
0,0,0,0,0,0,141.1725,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,141.1725,0
0,0,0,0,0,0,141.1725,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0.3,15,0,0,0,0,114.938,0
2.5,125,90,90,0,0,114.938,90
2.6,130,130,130,0,15.062,114.938,114.938
0,0,0,0,0,0,114.938,15.062
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
7.6,380,330,330,0,215.062,114.938,114.938
1.6,80,80,80,0,237.766,57.296,57.296
0.1,5,5,5,0,185.47,57.296,57.296
0,0,0,0,0,128.174,57.296,57.296
0,0,0,0,0,70.878,57.296,57.296
0,0,0,0,0,13.582,57.296,57.296
0,0,0,0,0,0,57.296,13.582
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
8.2,410,360,360,0,302.704,57.296,57.296
15.2,760,760,760,0,1005.408,57.296,57.296
5,250,250,250,0,1198.112,57.296,57.296
0,0,0,0,0,1140.816,57.296,57.296
0,0,0,0,0,1083.52,57.296,57.296
0,0,0,0,0,1026.224,57.296,57.296
0,0,0,0,0,968.928,57.296,57.296
0,0,0,0,0,911.632,57.296,57.296
5.6,280,230,230,0,1084.336,57.296,57.296
0,0,0,0,0,1027.04,57.296,57.296
0,0,0,0,0,994.87,32.17,32.17
0,0,0,0,0,962.7,32.17,32.17
0,0,0,0,0,930.53,32.17,32.17
0,0,0,0,0,898.36,32.17,32.17
0,0,0,0,0,866.19,32.17,32.17
0,0,0,0,0,834.02,32.17,32.17
0,0,0,0,0,801.85,32.17,32.17
0,0,0,0,0,769.68,32.17,32.17
0,0,0,0,0,737.51,32.17,32.17
0,0,0,0,0,705.34,32.17,32.17
0,0,0,0,0,673.17,32.17,32.17
8.4,420,370,370,0,1011,32.17,32.17
3.9,195,195,195,0,1173.83,32.17,32.17
13.7,685,685,685,0,1826.66,32.17,32.17
13.2,660,660,660,0,2454.49,32.17,32.17
7.5,375,375,375,0,2797.32,32.17,32.17
0,0,0,0,0,2765.15,32.17,32.17
0,0,0,0,0,2732.98,32.17,32.17
0,0,0,0,0,2700.81,32.17,32.17
0,0,0,0,0,2668.64,32.17,32.17
0,0,0,0,0,2636.47,32.17,32.17
6.9,345,295,295,0,2899.3,32.17,32.17
2,100,100,100,0,2967.13,32.17,32.17
0,0,0,0,0,2934.96,32.17,32.17
0,0,0,0,0,2902.79,32.17,32.17
0.8,40,0,0,0,2870.62,32.17,32.17
0,0,0,0,0,2838.45,32.17,32.17
0,0,0,0,0,2806.28,32.17,32.17
0,0,0,0,0,2774.11,32.17,32.17
0.9,45,0,0,0,2741.94,32.17,32.17
0.9,45,40,40,0,2749.77,32.17,32.17
59.5,2975,2975,260.230000000001,2714.77,3000,10,10
3.4,170,170,10,160,3000,10,10
0,0,0,0,0,2990,10,10
0.1,5,0,0,0,2980,10,10
0,0,0,0,0,2970,10,10
0,0,0,0,0,2960,10,10
0.5,25,0,0,0,2950,10,10
0,0,0,0,0,2940,10,10
0,0,0,0,0,2930,10,10
0,0,0,0,0,2920,10,10
0,0,0,0,0,2910,10,10
0.9,45,0,0,0,2900,10,10
1.6,80,75,75,0,2965,10,10
1.8,90,90,45,45,3000,10,10
0.2,10,10,10,0,3000,10,10
0,0,0,0,0,2990,10,10
0.2,10,0,0,0,2980,10,10
0.1,5,0,0,0,2970,10,10
0.1,5,0,0,0,2960,10,10
0,0,0,0,0,2950,10,10
1.3,65,15,15,0,2955,10,10
7.9,395,395,55,340,3000,10,10
5.1,255,255,10,245,3000,10,10
0.2,10,10,10,0,3000,10,10
0,0,0,0,0,2990,10,10
0,0,0,0,0,2980,10,10
0,0,0,0,0,2970,10,10
0,0,0,0,0,2960,10,10
0,0,0,0,0,2950,10,10
0.2,10,0,0,0,2940,10,10
0.2,10,0,0,0,2929.261,10.739,10.739
0.1,5,0,0,0,2918.522,10.739,10.739
0,0,0,0,0,2907.783,10.739,10.739
0,0,0,0,0,2897.044,10.739,10.739
6.7,335,285,113.695,171.305,3000,10.739,10.739
3.7,185,185,10.739,174.261,3000,10.739,10.739
5.8,290,290,10.739,279.261,3000,10.739,10.739
0.7,35,35,10.5542500000001,24.4457499999999,3000,10.55425,10.55425
0,0,0,0,0,2989.44575,10.55425,10.55425
0,0,0,0,0,2978.70675,10.739,10.739
0,0,0,0,0,2967.96775,10.739,10.739
0,0,0,0,0,2957.22875,10.739,10.739
14.9,745,695,53.5102500000003,641.48975,3000,10.739,10.739
4.6,230,230,10.739,219.261,3000,10.739,10.739
4,200,200,10.739,189.261,3000,10.739,10.739
0.6,30,30,10.739,19.261,3000,10.739,10.739
0,0,0,0,0,2989.261,10.739,10.739
11.3,565,515,21.4780000000001,493.522,3000,10.739,10.739
3.4,170,170,10.739,159.261,3000,10.739,10.739
6.9,345,345,10.5542500000001,334.44575,3000,10.55425,10.55425
8.1,405,405,10.5542500000001,394.44575,3000,10.55425,10.55425
7.8,390,390,10.739,379.261,3000,10.739,10.739
4.1,205,205,10.5542500000001,194.44575,3000,10.55425,10.55425
0.3,15,15,10.5542500000001,4.44574999999986,3000,10.55425,10.55425
0,0,0,0,0,2989.261,10.739,10.739
0,0,0,0,0,2978.522,10.739,10.739
0,0,0,0,0,2967.783,10.739,10.739
0,0,0,0,0,2957.044,10.739,10.739
0.9,45,0,0,0,2946.305,10.739,10.739
0.8,40,35,35,0,2970.566,10.739,10.739
0,0,0,0,0,2959.827,10.739,10.739
0.2,10,0,0,0,2944.654,15.173,15.173
0.6,30,0,0,0,2929.481,15.173,15.173
2.3,115,105,85.6919999999996,19.3080000000004,3000,15.173,15.173
6.9,345,345,15.1729999999998,329.827,3000,15.173,15.173
0.1,5,5,5,0,2989.827,15.173,15.173
1.7,85,85,25.3459999999995,59.6540000000005,3000,15.173,15.173
6.2,310,310,15.1729999999998,294.827,3000,15.173,15.173
0.1,5,5,5,0,2991.12025,13.87975,13.87975
0.3,15,15,15,0,2990.94725,15.173,15.173
0.2,10,10,10,0,2985.77425,15.173,15.173
0.1,5,5,5,0,2975.60125,15.173,15.173
0.5,25,25,25,0,2985.42825,15.173,15.173
6.6,330,330,29.7447499999989,300.255250000001,3000,15.173,15.173
4.5,225,225,15.1729999999998,209.827,3000,15.173,15.173
2.7,135,135,15.1729999999998,119.827,3000,15.173,15.173
0,0,0,0,0,2984.827,15.173,15.173
7.2,360,310,30.3459999999995,279.654,3000,15.173,15.173
0.3,15,15,15,0,2999.827,15.173,15.173
5.7,285,285,15.3459999999995,269.654,3000,15.173,15.173
0.7,35,35,13.8797500000001,21.1202499999999,3000,13.87975,13.87975
2.5,125,125,15.1729999999998,109.827,3000,15.173,15.173
7.8,390,390,15.1729999999998,374.827,3000,15.173,15.173
8.7,435,435,15.1729999999998,419.827,3000,15.173,15.173
3.8,190,190,15.1729999999998,174.827,3000,15.173,15.173
0,0,0,0,0,2984.827,15.173,15.173
0,0,0,0,0,2969.654,15.173,15.173
0,0,0,0,0,2954.481,15.173,15.173
0,0,0,0,0,2939.308,15.173,15.173
2.4,120,70,70,0,2994.135,15.173,15.173
2.2,110,110,21.0379999999986,88.9620000000014,3000,15.173,15.173
0,0,0,0,0,2984.827,15.173,15.173
0,0,0,0,0,2964.481,20.346,20.346
0,0,0,0,0,2944.135,20.346,20.346
0,0,0,0,0,2923.789,20.346,20.346
0,0,0,0,0,2903.443,20.346,20.346
0,0,0,0,0,2883.097,20.346,20.346
1.8,90,40,40,0,2902.751,20.346,20.346
0,0,0,0,0,2882.405,20.346,20.346
